"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2018-12-22","0.14",",,R","44",",,R","29",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2018-12-23","1.00",",,R","51",",,R","44",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2018-12-24","0.22",",,R","49",",,R","40",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2018-12-25","0.00",",,R","47",",,R","35",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2018-12-26","0.13",",,R","45",",,R","35",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2018-12-27","0.01",",,R","50",",,R","34",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2018-12-28","0.00",",,R","46",",,R","38",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2018-12-29","0.40",",,R","53",",,R","44",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2018-12-30","0.06",",,R","49",",,R","36",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2018-12-31","0.00",",,R","44",",,R","29",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-01","0.00",",,R","38",",,R","26",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-02","0.00",",,R","44",",,R","26",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-03","0.00",",,R","55",",,R","41",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-04","0.11",",,R","49",",,R","36",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-05","0.15",",,R","47",",,R","36",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-06","0.31",",,R","44",",,R","33",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-07","0.01",",,R","44",",,R","31",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-08","0.33",",,R","45",",,R","39",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-09","0.52",",,R","54",",,R","37",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-10","0.01",",,R","57",",,R","42",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-11","0.00",",,R","51",",,R","35",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-12","0.00",",,R","50",",,R","31",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-13","0.00",",,R","51",",,R","28",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-14","0.00",",,R","48",",,R","25",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-15","0.00",",,R","43",",,R","28",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-16","0.20",",,R","42",",,R","30",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-17","0.54",",,R","50",",,R","35",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-18","0.79",",,R","51",",,R","38",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-19","0.02",",,R","54",",,R","45",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-20","0.69",",,R","46",",,R","39",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-21","0.02",",,R","48",",,R","32",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-22","0.07",",,R","47",",,R","40",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-23","0.22",",,R","55",",,R","36",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-24","0.00",",,R","51",",,R","35",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-25","0.00",",,R","51",",,R","35",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-26","0.00",",,R","40",",,R","31",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-27","0.00",",,R","40",",,R","36",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-28","0.00",",,R","53",",,R","33",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-29","0.00",",,R","51",",,R","27",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-30","0.00",",,R","50",",,R","28",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-01-31","0.00",",,R","49",",,R","28",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-01","0.12",",,R","51",",,R","38",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-02","0.20",",,R","52",",,R","43",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-03","0.33",",,R","46",",,R","36",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-04","0.03",",,R","41",",,R","27",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-05","0.08",",,R","41",",,R","29",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-06","0.00",",,R","38",",,R","26",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-07","0.00",",,R","36",",,R","25",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-08","0.38",",,R","41",",,R","29",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-09","0.39",",,R","38",",,R","30",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-10","0.23",",,R","37",",,R","27",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-11","1.18",",,R","44",",,R","37",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-12","0.56",",,R","44",",,R","39",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-13","0.03",",,R","44",",,R","39",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-14","0.35",",,R","46",",,R","36",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-15","0.35",",,R","45",",,R","37",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-16","0.36",",,R","45",",,R","35",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-17","0.00",",,R","43",",,R","30",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-18","0.00",",,R","44",",,R","27",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-19","0.19",",,R","44",",,R","30",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-20","0.61",",,R","43",",,R","31",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-21","0.00",",,R","47",",,R","28",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-22","0.40",",,R","47",",,R","27",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-23","0.65",",,R","45",",,R","38",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-24","1.73",",,R","43",",,R","32",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-25","0.70",",,R","35",",,R","31",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-26","0.31",",,R","38",",,R","28",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-27","0.12",",,R","35",",,R","28",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-02-28","0.04",",,R","40",",,R","28",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-01","0.00",",,R","50",",,R","31",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-02","0.00",",,R","52",",,R","28",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-03","0.00",",,R","47",",,R","27",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-04","0.00",",,R","43",",,R","20",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-05","0.00",",,R","39",",,R","22",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-06","0.15",",,R","37",",,R","31",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-07","0.10",",,R","46",",,R","28",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-08","0.11",",,R","44",",,R","27",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-09","0.01",",,R","45",",,R","35",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-10","0.00",",,R","53",",,R","31",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-11","0.06",",,R","62",",,R","26",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-12","0.20",",,R","51",",,R","38",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-13","0.01",",,R","53",",,R","33",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-14","0.00",",,R","56",",,R","29",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-15","0.00",",,R","62",",,R","30",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-16","0.00",",,R","62",",,R","33",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-17","0.00",",,R","67",",,R","35",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-18","0.00",",,R","75",",,R","33",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-19","0.00",",,R","76",",,R","36",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-20","0.00",",,R","69",",,R","43",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-21","0.00",",,R","57",",,R","40",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-22","0.22",",,R","54",",,R","37",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-23","0.09",",,R","55",",,R","37",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-24","0.00",",,R","60",",,R","33",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-25","0.06",",,R","51",",,R","38",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-26","0.00",",,R","58",",,R","32",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-27","0.04",",,R","56",",,R","37",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-28","0.23",",,R","58",",,R","37",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-29","0.07",",,R","61",",,R","38",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-30","0.00",",,R","64",",,R","39",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-03-31","0.00",",,R","67",",,R","36",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-01","0.55",",,R","56",",,R","49",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-02","0.41",",,R","59",",,R","48",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-03","0.00",",,R","58",",,R","48",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-04","0.28",",,R","58",",,R","47",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-05","0.55",",,R","55",",,R","42",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-06","1.37",",,R","53",",,R","42",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-07","2.11",",,R","55",",,R","48",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-08","0.44",",,R","57",",,R","47",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-09","0.16",",,R","56",",,R","44",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-10","0.10",",,R","53",",,R","45",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-11","0.10",",,R","53",",,R","47",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-12","0.00",",,R","61",",,R","39",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-13","0.07",",,R","51",",,R","39",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-14","0.00",",,R","53",",,R","37",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-15","0.25",",,R","48",",,R","35",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-16","0.00",",,R","61",",,R","44",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-17","0.00",",,R","65",",,R","48",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-18","0.00",",,R","77",",,R","44",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-19","0.33",",,R","66",",,R","46",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-20","0.13",",,R","60",",,R","40",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-21","0.00",",,R","62",",,R","39",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-22","0.00",",,R","68",",,R","39",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-23","0.00",",,R","65",",,R","47",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-24","0.00",",,R","65",",,R","46",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-25","0.00",",,R","68",",,R","39",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-26","0.00",",,R","68",",,R","38",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-27","0.00",",,R","60",",,R","40",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-28","0.00",",,R","64",",,R","33",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-29","0.00",",,R","66",",,R","45",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-04-30","0.00",",,R","68",",,R","41",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-01","0.00",",,R","67",",,R","33",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-02","0.00",",,R","63",",,R","32",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-03","0.00",",,R","70",",,R","35",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-04","0.00",",,R","72",",,R","40",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-05","0.00",",,R","75",",,R","43",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-06","0.00",",,R","81",",,R","42",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-07","0.00",",,R","75",",,R","42",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-08","0.00",",,R","76",",,R","41",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-09","0.00",",,R","84",",,R","45",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-10","0.00",",,R","83",",,R","43",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-11","0.00",",,R","79",",,R","44",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-12","0.00",",,R","73",",,R","39",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-13","0.00",",,R","67",",,R","43",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-14","0.19",",,R","61",",,R","49",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-15","0.13",",,R","59",",,R","48",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-16","0.06",",,R","61",",,R","49",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-17","0.04",",,R","62",",,R","50",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-18","0.54",",,R","66",",,R","49",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-19","0.00",",,R","66",",,R","45",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-20","0.01",",,R","67",",,R","45",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-21","0.32",",,R","63",",,R","48",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-22","0.05",",,R","68",",,R","45",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-23","0.00",",,R","74",",,R","46",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-24","0.01",",,R","63",",,R","44",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-25","0.44",",,R","57",",,R","46",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-26","0.05",",,R","67",",,R","46",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-27","0.01",",,R","64",",,R","51",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-28","0.00",",,R","67",",,R","49",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-29","0.00",",,R","75",",,R","44",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-30","0.00",",,R","77",",,R","44",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-05-31","0.00",",,R","80",",,R","48",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-01","0.00",",,R","81",",,R","47",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-02","0.00",",,R","79",",,R","47",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-03","0.00",",,R","74",",,R","42",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-04","0.00",",,R","77",",,R","43",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-05","0.00",",,R","71",",,R","44",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-06","0.00",",,R","63",",,R","48",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-07","0.05",",,R","64",",,R","42",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-08","0.00",",,R","68",",,R","40",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-09","0.00",",,R","81",",,R","47",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-10","0.00",",,R","85",",,R","49",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-11","0.00",",,R","92",",,R","56",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-12","0.00",",,R","96",",,R","57",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-13","0.00",",,R","85",",,R","53",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-14","0.00",",,R","76",",,R","45",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-15","0.00",",,R","80",",,R","49",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-16","0.00",",,R","82",",,R","49",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-17","0.00",",,R","83",",,R","48",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-18","0.00",",,R","78",",,R","50",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-19","0.00",",,R","73",",,R","43",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-20","0.00",",,R","69",",,R","47",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-21","0.00",",,R","72",",,R","45",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-22","0.00",",,R","75",",,R","44",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-23","0.00",",,R","74",",,R","50",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-24","0.00",",,R","74",",,R","49",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-25","0.00",",,R","75",",,R","47",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-26","0.04",",,R","73",",,R","44",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-27","0.24",",,R","67",",,R","48",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-28","0.00",",,R","73",",,R","45",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-29","0.00",",,R","78",",,R","45",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-06-30","0.00",",,R","82",",,R","46",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-07-01","0.00",",,R","69",",,R","50",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-07-02","0.00",",,R","68",",,R","51",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-07-03","0.00",",,R","75",",,R","52",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-07-04","0.00",",,R","82",",,R","48",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-07-05","0.00",",,R","76",",,R","48",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-07-06","0.00",",,R","68",",,R","54",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-07-07","0.00",",,R","79",",,R","49",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-07-08","0.00",",,R","81",",,R","47",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-07-09","0.57",",,R","70",",,R","56",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-07-10","0.00",",,R","76",",,R","61",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-07-11","0.00",",,R","81",",,R","54",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-07-12","0.00",",,R","82",",,R","55",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-07-13","0.00",",,R","83",",,R","55",",,R"
